date,cash,open_positions_value,total_portfolio_value,realized_pnl_to_date,unrealized_pnl,daily_return,cumulative_return,spy_cumulative_return,qqq_cumulative_return,equal_weight_cumulative_return
2019-01-28,5303.58,102340.53,107644.11,0.0,7644.11,-0.007089,0.076441,0.054281,0.053138,0.092244
2019-01-29,5303.58,101488.36,106791.94,0.0,6791.95,-0.007917,0.067919,0.052882,0.043195,0.081856
2019-01-30,5303.58,103509.71,108813.29,0.0,8813.3,0.018928,0.088133,0.06955,0.069731,0.109561
2019-01-31,5303.58,107170.64,112474.22,0.0,12474.22,0.033644,0.124742,0.078944,0.085744,0.12735
2019-02-01,5303.58,108573.13,113876.71,0.0,13876.71,0.012469,0.138767,0.079463,0.08116,0.137306
2019-02-04,5303.58,109559.13,114862.71,0.0,14862.72,0.008658,0.148627,0.087057,0.094589,0.149442
2019-02-05,5303.58,110815.52,116119.1,0.0,16119.11,0.010938,0.161191,0.091614,0.104274,0.157571
2019-02-06,5303.58,112396.11,117699.69,0.0,17699.7,0.013612,0.176997,0.090175,0.100981,0.163952
2019-02-07,5303.58,110367.74,115671.32,0.0,15671.33,-0.017233,0.156713,0.079783,0.086196,0.145308
2019-02-08,5303.58,112154.74,117458.32,0.0,17458.33,0.015449,0.174583,0.081102,0.088326,0.153617
2019-02-11,5303.58,113365.34,118668.92,0.0,18668.93,0.010307,0.186689,0.081701,0.087293,0.159425
2019-02-12,5303.58,114505.89,119809.47,0.0,19809.48,0.009611,0.198095,0.095611,0.10337,0.178028
2019-02-13,5303.58,114400.76,119704.34,0.0,19704.35,-0.000877,0.197043,0.099169,0.104145,0.176328
2019-02-14,5303.58,114807.06,120110.64,0.0,20110.65,0.003394,0.201106,0.09673,0.105501,0.183429
2019-02-15,5303.58,116245.12,121548.7,0.0,21548.71,0.011973,0.215487,0.108682,0.11015,0.194273
2019-02-19,5303.58,117562.56,122866.14,0.0,22866.15,0.010839,0.228661,0.110601,0.112345,0.199279
2019-02-20,5303.58,116976.43,122280.01,0.0,22280.01,-0.00477,0.2228,0.112839,0.112151,0.20014
2019-02-21,5303.58,116316.09,121619.67,0.0,21619.68,-0.0054,0.216197,0.108882,0.108084,0.195796
2019-02-22,5303.58,118251.06,123554.64,0.0,23554.65,0.01591,0.235546,0.115757,0.116284,0.217854
2019-02-25,5303.58,119873.32,125176.9,0.0,25176.91,0.01313,0.251769,0.117276,0.120351,0.22627
2019-02-26,5303.58,120550.61,125854.19,0.0,25854.2,0.005411,0.258542,0.116476,0.121513,0.22262
2019-02-27,5303.58,123964.88,129268.46,0.0,29268.47,0.027129,0.292685,0.115997,0.120803,0.234163
2019-02-28,5303.58,123080.08,128383.66,0.0,28383.67,-0.006845,0.283837,0.113918,0.11822,0.230362
2019-03-01,5303.58,124973.47,130277.05,0.0,30277.06,0.014748,0.302771,0.120873,0.125968,0.243792
2019-03-04,5303.58,122315.56,127619.14,0.0,27619.14,-0.020402,0.276191,0.116796,0.126162,0.22986
2019-03-05,5303.58,122834.31,128137.89,0.0,28137.9,0.004065,0.281379,0.115277,0.127001,0.230192
2019-03-06,5303.58,119873.64,125177.22,0.0,25177.23,-0.023105,0.251772,0.108522,0.12061,0.214234
2019-03-07,5303.58,119596.04,124899.62,0.0,24899.63,-0.002218,0.248996,0.099249,0.106857,0.209429
2019-03-08,5303.58,119008.07,124311.65,0.0,24311.66,-0.004708,0.243116,0.09705,0.105178,0.211063
2019-03-11,5303.58,122054.67,127358.25,0.0,27358.26,0.024508,0.273583,0.112959,0.128164,0.239212
2019-03-12,5303.58,122179.31,127482.89,0.0,27482.9,0.000979,0.274829,0.117156,0.134362,0.243537
2019-03-13,5303.58,122611.89,127915.47,0.0,27915.48,0.003393,0.279155,0.124551,0.142885,0.252606
2019-03-14,5303.58,125125.36,130428.94,0.0,30428.95,0.019649,0.304289,0.123831,0.140948,0.264953
2019-03-15,5303.58,125192.12,130495.7,0.0,30495.71,0.000512,0.304957,0.129383,0.151536,0.270146
2019-03-18,5303.58,126609.16,131912.74,0.0,31912.75,0.010859,0.319127,0.133478,0.154279,0.275622
2019-03-19,5303.58,126354.49,131658.07,0.0,31658.08,-0.001931,0.316581,0.133759,0.15816,0.28315
2019-03-20,5303.58,127762.58,133066.16,0.0,33066.17,0.010695,0.330662,0.130346,0.162753,0.286151
2019-03-21,5303.58,130134.04,135437.62,0.0,35437.63,0.017822,0.354376,0.143113,0.180929,0.314832
2019-03-22,5303.58,125444.34,130747.92,0.0,30747.93,-0.034626,0.307479,0.121113,0.154991,0.276207
2019-03-25,5303.58,126060.33,131363.91,0.0,31363.92,0.004711,0.313639,0.12027,0.152791,0.27184
2019-03-26,5303.58,126683.29,131986.87,0.0,31986.88,0.004742,0.319869,0.12862,0.15816,0.280477
2019-03-27,5303.58,124504.76,129808.34,0.0,29808.35,-0.016506,0.298083,0.122719,0.150722,0.262559
2019-03-28,5303.58,124910.12,130213.7,0.0,30213.71,0.003123,0.302137,0.126975,0.153374,0.268446
2019-03-29,5303.58,126642.6,131946.18,0.0,31946.19,0.013305,0.319462,0.13408,0.162106,0.285076
2019-04-01,5303.58,128429.47,133733.05,0.0,33733.05,0.013542,0.33733,0.14753,0.177501,0.305958
2019-04-02,5303.58,128864.05,134167.63,0.0,34167.64,0.00325,0.341676,0.148092,0.181964,0.308863
2019-04-03,5303.58,129658.38,134961.96,0.0,34961.97,0.00592,0.34962,0.149899,0.188756,0.321009
2019-04-04,5303.58,127628.31,132931.89,0.0,32931.9,-0.015042,0.329319,0.15295,0.188303,0.304702
2019-04-05,5303.58,130095.28,135398.86,0.0,35398.87,0.018558,0.353989,0.158531,0.194448,0.31458
2019-04-08,5303.58,130383.17,135686.75,0.0,35686.76,0.002126,0.356867,0.159413,0.197488,0.318107
2019-04-09,5303.58,130458.47,135762.05,0.0,35762.06,0.000555,0.35762,0.153472,0.193284,0.31093
2019-04-10,5303.58,131206.26,136509.84,0.0,36509.85,0.005508,0.365098,0.157406,0.199687,0.325089
2019-04-11,5303.58,132437.1,137740.68,0.0,37740.69,0.009016,0.377407,0.157085,0.196841,0.326494
2019-04-12,5303.58,132731.56,138035.14,0.0,38035.15,0.002138,0.380351,0.164914,0.202016,0.333358
2019-04-15,5303.58,132737.61,138041.19,0.0,38041.2,4.4e-05,0.380412,0.164151,0.20221,0.330082
2019-04-16,5303.58,133066.02,138369.6,0.0,38369.61,0.002379,0.383696,0.164914,0.206349,0.336176
2019-04-17,5303.58,132452.01,137755.59,0.0,37755.6,-0.004437,0.377556,0.162063,0.210554,0.331161
2019-04-18,5303.58,131471.15,136774.73,0.0,36774.74,-0.00712,0.367747,0.164351,0.212106,0.327866
2019-04-22,5303.58,133616.7,138920.28,0.0,38920.29,0.015687,0.389203,0.165355,0.215534,0.336607
2019-04-23,5303.58,136902.53,142206.11,0.0,42206.12,0.023653,0.422061,0.175834,0.230994,0.353583
2019-04-24,5303.58,135797.15,141100.73,0.0,41100.74,-0.007773,0.411007,0.173224,0.227113,0.354493
2019-04-25,5303.58,135426.13,140729.71,0.0,40729.72,-0.002629,0.407297,0.172501,0.232094,0.356308
2019-04-26,5303.58,137525.65,142829.23,0.0,42829.24,0.014919,0.428292,0.177961,0.233193,0.362184
2019-04-29,5303.58,138226.79,143530.37,0.0,43530.37,0.004909,0.435304,0.179808,0.235586,0.367155
2019-04-30,5303.58,138244.88,143548.46,0.0,43548.47,0.000126,0.435485,0.18041,0.226013,0.371231
2019-05-01,5303.58,137490.75,142794.33,0.0,42794.34,-0.005253,0.427943,0.171538,0.222068,0.360163
2019-05-02,5303.58,137834.56,143138.14,0.0,43138.15,0.002408,0.431381,0.169008,0.216764,0.363238
2019-05-03,5303.58,140163.39,145466.97,0.0,45466.98,0.01627,0.45467,0.180451,0.236168,0.383064
2019-05-06,5303.58,139962.68,145266.26,0.0,45266.27,-0.00138,0.452663,0.175593,0.228601,0.372864
2019-05-07,5303.58,138924.9,144228.48,0.0,44228.49,-0.007144,0.442285,0.15596,0.204667,0.344403
2019-05-08,5303.58,138924.87,144228.45,0.0,44228.46,-0.0,0.442285,0.154355,0.201627,0.341343
2019-05-09,28824.74,115954.72,144779.46,6884.38,37895.09,0.00382,0.447795,0.150862,0.195159,0.332404
2019-05-10,26757.73,118192.86,144950.59,11293.79,33656.8,0.001182,0.449506,0.156643,0.196647,0.336795
2019-05-13,38497.58,100674.86,139172.44,17633.82,21538.62,-0.039863,0.391724,0.127577,0.15512,0.28142
2019-05-14,37928.26,105020.88,142949.14,23265.21,19683.93,0.027137,0.429491,0.137774,0.167798,0.310602
2019-05-15,41671.3,103067.03,144738.33,33878.59,10859.74,0.012516,0.447383,0.144439,0.184292,0.329183
2019-05-16,34683.15,113386.88,148070.03,43874.3,4195.74,0.023019,0.4807,0.155037,0.196194,0.351417
2019-05-17,9815.51,137129.08,146944.59,43874.3,3070.3,-0.007601,0.469446,0.14757,0.183969,0.33769
2019-05-20,9815.51,134590.6,144406.11,43874.3,531.81,-0.017275,0.444061,0.139982,0.163982,0.310446
2019-05-21,9815.51,135382.63,145198.14,43874.3,1323.85,0.005485,0.451981,0.15026,0.176142,0.325872
2019-05-22,9815.51,138395.37,148210.88,43874.3,4336.59,0.020749,0.482109,0.146727,0.170903,0.327578
2019-05-23,9815.51,135284.28,145099.79,43874.3,1225.5,-0.020991,0.450998,0.132716,0.152985,0.302117
2019-05-24,9815.51,135719.5,145535.01,43874.3,1660.72,0.002999,0.45535,0.135285,0.152404,0.305745
2019-05-28,9815.51,136367.74,146183.25,43874.3,2308.96,0.004454,0.461833,0.124726,0.14807,0.306333
2019-05-29,9815.51,132922.08,142737.59,43874.3,-1136.7,-0.023571,0.427376,0.117178,0.138626,0.289685
2019-05-30,9815.51,133850.17,143665.68,43874.3,-208.61,0.006502,0.436657,0.12023,0.143412,0.29643
2019-05-31,9815.51,132735.36,142550.87,43874.3,-1323.42,-0.00776,0.425509,0.105134,0.125172,0.27754
2019-06-03,9815.51,129839.74,139655.25,43874.3,-4219.04,-0.020313,0.396553,0.102324,0.100398,0.255501
2019-06-04,9815.51,133641.91,143457.42,43874.3,-416.87,0.027225,0.434574,0.126252,0.131381,0.300597
2019-06-05,9815.51,137276.26,147091.77,43874.3,3217.47,0.025334,0.470918,0.136008,0.13979,0.313887
2019-06-06,9815.51,138754.67,148570.18,43874.3,4695.89,0.010051,0.485702,0.143395,0.148846,0.329034
2019-06-07,9815.51,143819.41,153634.92,43874.3,9760.63,0.03409,0.536349,0.154837,0.171032,0.352654
2019-06-10,9815.51,145325.2,155140.71,43874.3,11266.42,0.009801,0.551407,0.160136,0.18468,0.37028
2019-06-11,9815.51,143301.81,153117.32,43874.3,9243.03,-0.013042,0.531173,0.159855,0.186298,0.362953
2019-06-12,9815.51,144470.37,154285.88,43874.3,10411.58,0.007632,0.542859,0.157808,0.179441,0.357346
2019-06-13,9815.51,145947.21,155762.72,43874.3,11888.43,0.009572,0.557627,0.162585,0.186427,0.364164
2019-06-14,9815.51,143991.98,153807.49,43874.3,9933.2,-0.012553,0.538075,0.161301,0.181382,0.346009
2019-06-17,9815.51,143433.46,153248.97,43874.3,9374.68,-0.003631,0.53249,0.161742,0.188497,0.343836
2019-06-18,9815.51,145458.42,155273.93,43874.3,11399.64,0.013214,0.552739,0.173907,0.205767,0.370225
2019-06-19,9815.51,149303.06,159118.57,43874.3,15244.28,0.02476,0.591186,0.176556,0.210295,0.386674
2019-06-20,9815.51,150887.28,160702.79,43874.3,16828.5,0.009956,0.607028,0.187797,0.22155,0.402155
2019-06-21,9815.51,150400.43,160215.94,43874.3,16341.65,-0.00303,0.602159,0.186071,0.219739,0.393552
2019-06-24,9815.51,148107.52,157923.03,43874.3,14048.74,-0.014311,0.57923,0.184618,0.219778,0.38222
2019-06-25,9815.51,143608.71,153424.22,43874.3,9549.93,-0.028487,0.534242,0.173,0.198839,0.352905
2019-06-26,9815.51,142955.39,152770.9,43874.3,8896.61,-0.004258,0.527709,0.17183,0.204414,0.364742
2019-06-27,9815.51,145103.12,154918.63,43874.3,11044.33,0.014059,0.549186,0.175985,0.209017,0.379015
2019-06-28,9815.51,144375.82,154191.33,43874.3,10317.03,-0.004695,0.541913,0.182037,0.210572,0.379751
2019-07-01,9815.51,145449.46,155264.97,43874.3,11390.68,0.006963,0.55265,0.192768,0.226909,0.398904
2019-07-02,9815.51,147635.68,157451.19,43874.3,13576.9,0.014081,0.574512,0.195874,0.231771,0.40321
2019-07-03,9815.51,148959.88,158775.39,43874.3,14901.1,0.00841,0.587754,0.205435,0.241041,0.412225
2019-07-05,9815.51,149706.42,159521.93,43874.3,15647.64,0.004702,0.595219,0.204064,0.238513,0.413795
2019-07-08,9815.51,149494.66,159310.17,43874.3,15435.88,-0.001327,0.593102,0.197447,0.229826,0.408211
2019-07-09,9815.51,150424.38,160239.89,43874.3,16365.6,0.005836,0.602399,0.19894,0.235984,0.419251
2019-07-10,9815.51,150289.22,160104.73,43874.3,16230.44,-0.000843,0.601047,0.204669,0.248302,0.428159
2019-07-11,9815.51,149750.82,159566.33,43874.3,15692.04,-0.003363,0.595663,0.207493,0.247394,0.430532
2019-07-12,9815.51,149676.7,159492.21,43874.3,15617.92,-0.000465,0.594922,0.212898,0.25459,0.438158
2019-07-15,9815.51,150688.7,160504.21,43874.3,16629.92,0.006345,0.605042,0.213302,0.258609,0.446395
2019-07-16,9815.51,149392.96,159208.47,43874.3,15334.18,-0.008073,0.592085,0.209389,0.252126,0.433485
2019-07-17,9815.51,150273.75,160089.26,43874.3,16214.96,0.005532,0.600893,0.201159,0.245967,0.437403
2019-07-18,9815.51,151520.64,161336.15,43874.3,17461.86,0.007789,0.613361,0.205556,0.247394,0.443232
2019-07-19,9815.51,151108.47,160923.98,43874.3,17049.69,-0.002555,0.60924,0.19886,0.238253,0.434988
2019-07-22,9815.51,152110.37,161925.88,43874.3,18051.59,0.006226,0.619259,0.201805,0.248107,0.449821
2019-07-23,9815.51,151555.61,161371.12,43874.3,17496.83,-0.003426,0.613711,0.210397,0.256275,0.454194
2019-07-24,9815.51,153877.78,163693.29,43874.3,19819.0,0.01439,0.636933,0.216086,0.265092,0.482931
2019-07-25,9815.51,153288.17,163103.68,43874.3,19229.39,-0.003602,0.631037,0.210277,0.253099,0.469213
2019-07-26,9815.51,155247.85,165063.36,43874.3,21189.07,0.012015,0.650634,0.218385,0.265999,0.484831
2019-07-29,9815.51,151502.6,161318.11,43874.3,17443.82,-0.02269,0.613181,0.216167,0.261656,0.465924
2019-07-30,9815.51,149744.44,159559.95,43874.3,15685.66,-0.010899,0.5956,0.213181,0.25621,0.45743
2019-07-31,9815.51,149425.4,159240.91,43874.3,15366.62,-0.001999,0.592409,0.199908,0.238837,0.437453
2019-08-01,9815.51,150131.11,159946.62,43874.3,16072.33,0.004432,0.599466,0.18946,0.232678,0.429188
2019-08-02,9815.51,148871.49,158687.0,43874.3,14812.71,-0.007875,0.58687,0.180504,0.214527,0.411402
2019-08-05,9815.51,141429.12,151244.63,43874.3,7370.34,-0.0469,0.512446,0.145002,0.171612,0.350841
2019-08-06,9815.51,143652.03,153467.54,43874.3,9593.25,0.014697,0.534675,0.161059,0.188013,0.369841
2019-08-07,9815.51,148861.21,158676.72,43874.3,14802.43,0.033943,0.586767,0.161744,0.194431,0.384496
2019-08-08,9815.51,154560.28,164375.79,43874.3,20501.5,0.035916,0.643758,0.184538,0.220426,0.426393
2019-08-09,9815.51,152827.35,162642.86,43874.3,18768.57,-0.010542,0.626429,0.176469,0.208952,0.409921
2019-08-12,9815.51,150396.06,160211.57,43874.3,16337.28,-0.014949,0.602116,0.162148,0.195079,0.386283
2019-08-13,9815.51,152942.97,162758.48,43874.3,18884.19,0.015897,0.627585,0.180221,0.221269,0.415404
2019-08-14,9815.51,147534.11,157349.62,43874.3,13475.33,-0.033232,0.573496,0.145325,0.184771,0.365024
2019-08-15,19209.16,136053.22,155262.38,41223.15,14039.24,-0.013265,0.552624,0.148351,0.18341,0.357275
2019-08-16,5378.2,152640.8,158019.0,41223.15,16795.86,0.017755,0.58019,0.165294,0.202404,0.386694
2019-08-19,5378.2,151187.91,156566.11,41223.15,15342.97,-0.009194,0.565661,0.179334,0.221528,0.395726
2019-08-20,5378.2,150544.41,155922.61,41223.15,14699.47,-0.00411,0.559226,0.170297,0.212064,0.388172
2019-08-21,5378.2,154043.85,159422.05,41223.15,18198.92,0.022443,0.59422,0.179818,0.222825,0.407223
2019-08-22,5378.2,152477.59,157855.79,41223.15,16632.66,-0.009825,0.578558,0.179455,0.21887,0.405074
2019-08-23,5378.2,149170.83,154549.03,41223.15,13325.89,-0.020948,0.54549,0.149157,0.180299,0.364023
2019-08-26,5378.2,152337.53,157715.73,41223.15,16492.59,0.02049,0.577157,0.161865,0.198126,0.383174
2019-08-27,5378.2,153507.8,158886.0,41223.15,17662.87,0.00742,0.58886,0.157306,0.195597,0.379691
2019-08-28,5378.2,152237.92,157616.12,41223.15,16392.98,-0.007992,0.576161,0.165456,0.199876,0.377663
2019-08-29,5378.2,154107.64,159485.84,41223.15,18262.71,0.011862,0.594858,0.180343,0.218222,0.398485
2019-08-30,5378.2,152594.48,157972.68,41223.15,16749.55,-0.009488,0.579727,0.179818,0.215305,0.396204
2019-09-03,5378.2,149672.76,155050.96,41223.15,13827.83,-0.018495,0.55051,0.172919,0.203506,0.376281
2019-09-04,5378.2,153773.81,159152.01,41223.15,17928.87,0.02645,0.59152,0.186232,0.22088,0.399828
2019-09-05,5378.2,152732.38,158110.58,41223.15,16887.44,-0.006544,0.581106,0.201482,0.243245,0.420557
2019-09-06,5378.2,149926.35,155304.55,41223.15,14081.42,-0.017747,0.553045,0.20241,0.242014,0.41178
2019-09-09,15437.33,133563.95,149001.28,38456.16,10545.13,-0.040587,0.490013,0.203015,0.23942,0.387784
2019-09-10,2682.27,145009.35,147691.62,38456.16,9235.48,-0.00879,0.476916,0.202732,0.235855,0.383288
2019-09-11,10968.86,137459.61,148428.47,35360.35,13068.14,0.004989,0.484285,0.211285,0.247459,0.396354
2019-09-12,10968.86,136758.22,147727.08,35360.35,12366.75,-0.004725,0.477271,0.215481,0.252645,0.398701
2019-09-13,44833.83,102488.72,147322.55,32594.05,14728.52,-0.002738,0.473225,0.214674,0.248172,0.39363
2019-09-16,19333.38,128371.76,147705.14,32594.05,15111.11,0.002597,0.477051,0.210922,0.242597,0.396765
2019-09-17,41100.84,106801.72,147902.56,42489.95,5412.63,0.001337,0.479026,0.213988,0.248561,0.407164
2019-09-18,27405.18,120719.53,148124.71,41827.92,6296.82,0.001502,0.481247,0.214714,0.248042,0.407106
2019-09-19,17447.9,131076.49,148524.39,43984.92,4539.51,0.002698,0.485244,0.214633,0.250117,0.408082
2019-09-20,20183.85,128123.37,148307.22,46572.57,1734.69,-0.001462,0.483072,0.208895,0.236892,0.399014
2019-09-23,7589.46,141131.66,148721.12,46572.57,2148.59,0.002791,0.487211,0.208611,0.237438,0.399434
2019-09-24,7589.46,139351.47,146940.93,46572.57,368.4,-0.01197,0.469409,0.199127,0.221004,0.37054
2019-09-25,7589.46,140914.16,148503.62,46572.57,1931.08,0.010635,0.485036,0.20622,0.23471,0.388582
2019-09-26,7589.46,140525.31,148114.77,46572.57,1542.23,-0.002618,0.481148,0.203707,0.230163,0.385834
2019-09-27,7589.46,137287.9,144877.36,46572.57,-1695.17,-0.021857,0.448774,0.197222,0.214898,0.353154
2019-09-30,7589.46,138319.29,145908.75,46572.57,-663.78,0.007119,0.459088,0.202775,0.22646,0.364561
2019-10-01,7589.46,136475.22,144064.68,46572.57,-2507.85,-0.012639,0.440647,0.188468,0.216456,0.352567
2019-10-02,7589.46,133227.83,140817.29,46572.57,-5755.24,-0.022541,0.408173,0.167474,0.19554,0.32991
2019-10-03,18246.59,122894.07,141140.66,44609.69,-3469.0,0.002296,0.411407,0.177039,0.208662,0.352268
2019-10-04,6197.31,137387.68,143584.99,44609.69,-1024.66,0.017318,0.43585,0.192967,0.22646,0.371583
2019-10-07,6197.31,137561.1,143758.41,44609.69,-851.24,0.001208,0.437584,0.18782,0.222757,0.372509
2019-10-08,6197.31,135576.21,141773.52,44609.69,-2836.13,-0.013807,0.417735,0.169379,0.204439,0.336048
2019-10-09,6197.31,137250.93,143448.24,44609.69,-1161.41,0.011813,0.434482,0.180484,0.216197,0.353576
2019-10-10,6197.31,138639.89,144837.2,44609.69,227.55,0.009683,0.448372,0.188468,0.225615,0.358306
2019-10-11,6197.31,140534.48,146731.79,44609.69,2122.14,0.013081,0.467318,0.200789,0.2414,0.383955
2019-10-14,6197.31,140940.76,147138.07,44609.69,2528.42,0.002769,0.471381,0.199451,0.24127,0.386233
2019-10-15,6197.31,142767.64,148964.95,44609.69,4355.3,0.012416,0.48965,0.211326,0.257055,0.402688
2019-10-16,6197.31,140893.21,147090.52,44609.69,2480.87,-0.012583,0.470905,0.209381,0.253937,0.375595
2019-10-17,6197.31,141832.28,148029.59,44609.69,3419.94,0.006384,0.480296,0.212948,0.25725,0.378139
2019-10-18,6197.31,141765.88,147963.19,44609.69,3353.54,-0.000449,0.479632,0.207638,0.245168,0.356812
2019-10-21,6197.31,143894.01,150091.32,44609.69,5481.67,0.014383,0.500913,0.215825,0.25621,0.374079
2019-10-22,6197.31,143683.48,149880.79,44609.69,5271.13,-0.001403,0.498808,0.211853,0.246207,0.35443
2019-10-23,6197.31,144012.17,150209.48,44609.69,5599.83,0.002193,0.502095,0.215379,0.24861,0.351138
2019-10-24,6197.31,147732.2,153929.51,44609.69,9319.86,0.024766,0.539295,0.217365,0.260757,0.387622
2019-10-25,6197.31,148868.34,155065.65,44609.69,10456.0,0.007381,0.550656,0.22235,0.270826,0.401369
2019-10-28,6197.31,151113.46,157310.77,44609.69,12701.12,0.014479,0.573108,0.22924,0.283362,0.421921
2019-10-29,6197.31,149236.48,155433.79,44609.69,10824.13,-0.011932,0.554338,0.228875,0.273424,0.410684
2019-10-30,6197.31,147802.38,153999.69,44609.69,9390.04,-0.009226,0.539997,0.232644,0.279595,0.421048
2019-10-31,6197.31,145942.19,152139.5,44609.69,7529.85,-0.012079,0.521395,0.229362,0.280179,0.40604
2019-11-01,6197.31,148832.51,155029.82,44609.69,10420.17,0.018998,0.550298,0.240751,0.291807,0.420468
2019-11-04,6197.31,150872.24,157069.55,44609.69,12459.9,0.013157,0.570695,0.245735,0.299797,0.430647
2019-11-05,6197.31,150035.48,156232.79,44609.69,11623.14,-0.005327,0.562328,0.244357,0.300511,0.425702
2019-11-06,6197.31,148445.14,154642.45,44609.69,10032.8,-0.010179,0.546425,0.244641,0.297588,0.419789
2019-11-07,6197.31,147744.75,153942.06,44609.69,9332.41,-0.004529,0.539421,0.249018,0.301941,0.420296
2019-11-08,6197.31,147838.88,154036.19,44609.69,9426.54,0.000611,0.540362,0.252098,0.307137,0.434983
2019-11-11,6197.31,148758.87,154956.18,44609.69,10346.53,0.005973,0.549562,0.249707,0.305383,0.440493
2019-11-12,6197.31,149358.72,155556.03,44609.69,10946.38,0.003871,0.55556,0.252342,0.309151,0.457163
2019-11-13,16183.34,140404.07,156587.41,42744.42,13843.03,0.00663,0.565874,0.252747,0.309475,0.461122
2019-11-14,2476.17,154669.29,157145.46,42744.42,14401.08,0.003564,0.571455,0.254571,0.308436,0.46558
2019-11-15,2476.17,155825.28,158301.45,42744.42,15557.08,0.007356,0.583015,0.263649,0.318049,0.479078
2019-11-18,2476.17,156910.66,159386.83,42744.42,16642.45,0.006856,0.593868,0.264581,0.319089,0.485748
2019-11-19,2476.17,154279.8,156755.97,42744.42,14011.59,-0.016506,0.56756,0.264217,0.321038,0.489249
2019-11-20,2476.17,153860.58,156336.75,42744.42,13592.37,-0.002674,0.563368,0.259515,0.313113,0.488034
2019-11-21,2476.17,151768.91,154245.08,42744.42,11500.7,-0.013379,0.542451,0.257489,0.31019,0.476818
2019-11-22,13157.27,141192.4,154349.67,40831.14,13518.58,0.000678,0.543497,0.260285,0.311034,0.477277
2019-11-25,13157.27,145804.18,158961.45,40831.14,18130.36,0.029879,0.589615,0.270052,0.326559,0.504524
2019-11-26,13157.27,145650.32,158807.59,40831.14,17976.49,-0.000968,0.588076,0.27293,0.329093,0.508785
2019-11-27,13157.27,147353.71,160510.98,40831.14,19679.89,0.010726,0.60511,0.278604,0.338382,0.516233
2019-11-29,13157.27,145428.69,158585.96,40831.14,17754.87,-0.011993,0.58586,0.273862,0.332276,0.505378
2019-12-02,13157.27,143288.4,156445.67,40831.14,15614.57,-0.013496,0.564457,0.263041,0.318634,0.475674
2019-12-03,13157.27,139137.24,152294.51,40831.14,11463.42,-0.026534,0.522945,0.254571,0.308306,0.471737
2019-12-04,13157.27,139357.17,152514.44,40831.14,11683.35,0.001444,0.525144,0.262312,0.314932,0.475385
2019-12-05,13157.27,138547.9,151705.17,40831.14,10874.08,-0.005306,0.517052,0.264581,0.31753,0.469052
2019-12-06,13157.27,140267.06,153424.33,40831.14,12593.23,0.011332,0.534243,0.276132,0.331626,0.482601
2019-12-09,24783.58,126639.93,151423.51,38750.28,12673.29,-0.013041,0.514235,0.27212,0.325585,0.474135
2019-12-10,11964.37,140431.46,152395.83,38750.28,13645.6,0.006421,0.523958,0.270701,0.324481,0.473377
2019-12-11,11964.37,143263.94,155228.31,38750.28,16478.08,0.018586,0.552283,0.274308,0.331496,0.485972
2019-12-12,11964.37,146065.77,158030.14,38750.28,19279.92,0.01805,0.580301,0.285291,0.341435,0.503835
2019-12-13,11964.37,145909.99,157874.36,38750.28,19124.13,-0.000986,0.578744,0.286061,0.345851,0.508832
2019-12-16,11964.37,147700.94,159665.31,38750.28,20915.08,0.011344,0.596653,0.294897,0.359363,0.528562
